entity_name,entity_kind,file_path,approximate_line_range,category,architecture_relevance,inspected,evidence_level,confidence,evidence_source,evidence_command_or_file,verification_notes
EmbeddingProvider,extension,OpenIntelligence/Services/Embedding/Providers/EmbeddingProvider.swift,43-56,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Embedding/Providers/EmbeddingProvider.swift,scan_codebase.py,Swift extension parser match
NLContextualEmbeddingProvider,class,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,24-298,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,scan_codebase.py,Swift class parser match
PoolingStrategy,enum,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,40-45,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,scan_codebase.py,Swift enum parser match
EmbeddingError,extension,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,302-306,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,scan_codebase.py,Swift extension parser match
NLEmbeddingProvider,class,OpenIntelligence/Services/Embedding/Providers/NLEmbeddingProvider.swift,14-212,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Embedding/Providers/NLEmbeddingProvider.swift,scan_codebase.py,Swift class parser match
AppleEvaluationsBridge,class,OpenIntelligence/Services/Evaluation/AppleEvaluationsBridge.swift,16-69,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/AppleEvaluationsBridge.swift,scan_codebase.py,Swift class parser match
RAGEvalCase,struct,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,24-57,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,scan_codebase.py,Swift struct parser match
EvalCategory,enum,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,62-92,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,scan_codebase.py,Swift enum parser match
RAGEvalResult,struct,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,97-139,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,scan_codebase.py,Swift struct parser match
RAGEvalDataset,struct,OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift,13-37,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift,scan_codebase.py,Swift struct parser match
RAGEvalDataset,extension,OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift,41-119,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift,scan_codebase.py,Swift extension parser match
RAGEvalMetrics,struct,OpenIntelligence/Services/Evaluation/RAGEvalMetrics.swift,26-104,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalMetrics.swift,scan_codebase.py,Swift struct parser match
RAGEvalMetrics,extension,OpenIntelligence/Services/Evaluation/RAGEvalMetrics.swift,108-197,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalMetrics.swift,scan_codebase.py,Swift extension parser match
RAGEvalReportWriter,class,OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift,11-85,Model,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift,scan_codebase.py,Swift class parser match
ReportPayload,struct,OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift,74-77,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift,scan_codebase.py,Swift struct parser match
RAGEvalRunner,class,OpenIntelligence/Services/Evaluation/RAGEvalRunner.swift,11-169,Model,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Evaluation/RAGEvalRunner.swift,scan_codebase.py,Swift class parser match
ContinuedIngestionPhase,enum,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,17-26,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift enum parser match
ContinuedQueryPhase,enum,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,28-38,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift enum parser match
ContinuedIngestionExecutionMode,enum,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,40-44,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift enum parser match
ContinuedIngestionPolicySnapshot,struct,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,46-62,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift struct parser match
ContinuedIngestionStatusSnapshot,struct,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,64-86,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift struct parser match
ContinuedIngestionRequestContext,struct,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,88-94,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift struct parser match
ContinuedQueryStatusSnapshot,struct,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,96-118,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift struct parser match
ContinuedQueryRequestContext,struct,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,120-126,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift struct parser match
BackgroundTaskService,class,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,129-1353,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift class parser match
BackgroundTaskService,class,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,1357-1424,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,scan_codebase.py,Swift class parser match
IngestionLiveActivityPresentationProfile,enum,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,7-12,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift enum parser match
IngestionLiveActivityProcessingMode,enum,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,14-26,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift enum parser match
IngestionLiveActivityThermalBucket,enum,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,28-47,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift enum parser match
OpenIntelligenceDeepLink,enum,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,49-54,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift enum parser match
IngestionLiveActivityAttributes,struct,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,58-76,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift struct parser match
ContentState,struct,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,59-72,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift struct parser match
QueryLiveActivityAttributes,struct,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,79-87,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift struct parser match
ContentState,struct,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,80-84,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,scan_codebase.py,Swift struct parser match
IngestionLiveActivityService,class,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift,7-370,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift,scan_codebase.py,Swift class parser match
IngestionLiveActivityService,class,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift,377-386,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift,scan_codebase.py,Swift class parser match
SpotlightIndexService,class,OpenIntelligence/Services/Infrastructure/Background/SpotlightIndexService.swift,18-307,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/SpotlightIndexService.swift,scan_codebase.py,Swift class parser match
TranscriptPersistenceService,class,OpenIntelligence/Services/Infrastructure/Background/TranscriptPersistenceService.swift,32-191,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/TranscriptPersistenceService.swift,scan_codebase.py,Swift class parser match
TranscriptPersistenceServiceUnavailable,class,OpenIntelligence/Services/Infrastructure/Background/TranscriptPersistenceService.swift,197-205,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Background/TranscriptPersistenceService.swift,scan_codebase.py,Swift class parser match
BNNSGraphService,class,OpenIntelligence/Services/Infrastructure/Compute/BNNSGraphService.swift,27-329,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Compute/BNNSGraphService.swift,scan_codebase.py,Swift class parser match
MetalBufferPool,class,OpenIntelligence/Services/Infrastructure/Compute/GPUComputeService.swift,38-157,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Compute/GPUComputeService.swift,scan_codebase.py,Swift class parser match
GPUComputeService,class,OpenIntelligence/Services/Infrastructure/Compute/GPUComputeService.swift,165-1523,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Compute/GPUComputeService.swift,scan_codebase.py,Swift class parser match
LoggingConfiguration,enum,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,15-413,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,scan_codebase.py,Swift enum parser match
Level,enum,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,24-35,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,scan_codebase.py,Swift enum parser match
Category,enum,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,84-98,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift,scan_codebase.py,Swift enum parser match
QuotaPolicy,enum,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,4-54,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,scan_codebase.py,Swift enum parser match
DocumentQuotaError,struct,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,57-67,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,scan_codebase.py,Swift struct parser match
LibraryQuotaError,struct,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,69-85,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/QuotaPolicy.swift,scan_codebase.py,Swift struct parser match
SettingsStore,class,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,21-853,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift class parser match
Keys,enum,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,25-100,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift enum parser match
SettingsStore,extension,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,857-878,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift extension parser match
SettingsStore,extension,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,882-919,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift extension parser match
SettingsStore,extension,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,923-983,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift extension parser match
ExecutionContext,extension,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,987-1007,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Configuration/SettingsStore.swift,scan_codebase.py,Swift extension parser match
ContainerService,class,OpenIntelligence/Services/Infrastructure/Integration/ContainerService.swift,13-285,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Integration/ContainerService.swift,scan_codebase.py,Swift class parser match
ImageGenerationRequest,struct,OpenIntelligence/Services/Infrastructure/Integration/ImagePlaygroundService.swift,24-35,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Integration/ImagePlaygroundService.swift,scan_codebase.py,Swift struct parser match
ImageGenerationStyle,enum,OpenIntelligence/Services/Infrastructure/Integration/ImagePlaygroundService.swift,30-34,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Infrastructure/Integration/ImagePlaygroundService.swift,scan_codebase.py,Swift enum parser match
